ANZSCO code,Occupation,Year,Metric,Value
3611,Animal Attendants and Trainers,,Male Share,33
3612,Shearers,,Male Share,97
3613,Veterinary Nurses,,Male Share,3
3621,Florists,,Male Share,8
3622,Gardeners,,Male Share,90
3623,Greenkeepers,,Male Share,97
3624,Nurserypersons,,Male Share,60
3911,Hairdressers,,Male Share,15
3921,"Binders, Finishers and Screen Printers",,Male Share,74
3922,Graphic Pre-press Trades Workers,,Male Share,66
3923,Printers,,Male Share,87
3931,Canvas and Leather Goods Makers,,Male Share,77
3932,Clothing Trades Workers,,Male Share,20
3933,Upholsterers,,Male Share,91
3941,Cabinetmakers,,Male Share,98
3942,Wood Machinists and Other Wood Trades Workers,,Male Share,82
3991,Boat Builders and Shipwrights,,Male Share,98
3992,"Chemical, Gas, Petroleum & Power Plant Operators",,Male Share,96
3993,"Gallery, Library and Museum Technicians",,Male Share,14
3994,Jewellers,,Male Share,66
3995,Performing Arts Technicians,,Male Share,70
3996,Signwriters,,Male Share,88
3999,Other Technicians and Trades Workers,,Male Share,61
4111,Ambulance Officers and Paramedics,,Male Share,63
4112,"Dental Hygienists, Technicians and Therapists",,Male Share,40
4113,Diversional Therapists,,Male Share,9
4114,Enrolled and Mothercraft Nurses,,Male Share,10
4115,Indigenous Health Workers,,Male Share,27
4116,Massage Therapists,,Male Share,24
4117,Welfare Support Workers,,Male Share,26
4211,Child Carers,,Male Share,5
4221,Education Aides,,Male Share,10
4231,Aged and Disabled Carers,,Male Share,20
4232,Dental Assistants,,Male Share,2
4233,Nursing Support and Personal Care Workers,,Male Share,22
4234,Special Care Workers,,Male Share,31
4311,Bar Attendants and Baristas,,Male Share,41
4312,Cafe Workers,,Male Share,19
4313,Gaming Workers,,Male Share,57
4314,Hotel Service Managers,,Male Share,38
4315,Waiters,,Male Share,24
4319,Other Hospitality Workers,,Male Share,55
4411,Defence Force Members - Other Ranks,,Male Share,87
4412,Fire and Emergency Workers,,Male Share,93
4413,Police,,Male Share,73
4421,Prison Officers,,Male Share,73
4422,Security Officers and Guards,,Male Share,84
4511,Beauty Therapists,,Male Share,3
4512,Driving Instructors,,Male Share,77
4513,Funeral Workers,,Male Share,55
4514,"Gallery, Museum and Tour Guides",,Male Share,52
4515,Personal Care Consultants,,Male Share,19
4516,Tourism and Travel Advisers,,Male Share,20
4517,Travel Attendants,,Male Share,26
4518,Other Personal Service Workers,,Male Share,33
4521,Fitness Instructors,,Male Share,40
4522,Outdoor Adventure Guides,,Male Share,63
4523,"Sports Coaches, Instructors and Officials",,Male Share,50
4524,Sportspersons,,Male Share,75
5111,"Contract, Program and Project Administrators",,Male Share,45
5121,Office Managers,,Male Share,12
5122,Practice Managers,,Male Share,10
5211,Personal Assistants,,Male Share,3
5212,Secretaries,,Male Share,3
5311,General Clerks,,Male Share,15
5321,Keyboard Operators,,Male Share,16
5411,Call or Contact Centre Workers,,Male Share,30
5412,Information Officers,,Male Share,30
5421,Receptionists,,Male Share,5
5511,Accounting Clerks,,Male Share,19
5512,Bookkeepers,,Male Share,9
5513,Payroll Clerks,,Male Share,14
5521,Bank Workers,,Male Share,30
5522,Credit and Loans Officers,,Male Share,44
5523,"Insurance, Money Market and Statistical Clerks",,Male Share,30
5611,Betting Clerks,,Male Share,33
5612,Couriers and Postal Deliverers,,Male Share,83
5613,Filing and Registry Clerks,,Male Share,22
5614,Mail Sorters,,Male Share,50
5615,Survey Interviewers,,Male Share,41
5616,Switchboard Operators,,Male Share,19
5619,Other Clerical and Office Support Workers,,Male Share,43
5911,Purchasing and Supply Logistics Clerks,,Male Share,56
5912,Transport and Despatch Clerks,,Male Share,65
5991,Conveyancers and Legal Executives,,Male Share,18
5992,Court and Legal Clerks,,Male Share,25
5993,Debt Collectors,,Male Share,38
5994,Human Resource Clerks,,Male Share,24
5995,Inspectors and Regulatory Officers,,Male Share,49
5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",,Male Share,69
5997,Library Assistants,,Male Share,13
5999,Other Clerical & Administrative Workers,,Male Share,36
6111,"Auctioneers, and Stock and Station Agents",,Male Share,90
6112,Insurance Agents,,Male Share,47
6113,Sales Representatives,,Male Share,64
6121,Real Estate Sales Agents,,Male Share,50
6211,Sales Assistants (General),,Male Share,32
6212,ICT Sales Assistants,,Male Share,66
6213,Motor Vehicle and Vehicle Parts Salespersons,,Male Share,84
6214,Pharmacy Sales Assistants,,Male Share,10
6215,Retail Supervisors,,Male Share,42
6216,Service Station Attendants,,Male Share,53
6217,Street Vendors and Related Salespersons,,Male Share,47
6219,Other Sales Assistants and Salespersons,,Male Share,67
6311,Checkout Operators and Office Cashiers,,Male Share,25
6391,Models and Sales Demonstrators,,Male Share,19
6392,Retail and Wool Buyers,,Male Share,45
6393,Telemarketers,,Male Share,41
6394,Ticket Salespersons,,Male Share,33
6395,Visual Merchandisers,,Male Share,15
6399,Other Sales Support Workers,,Male Share,34
7111,"Clay, Concrete, Glass & Stone Machine Operators",,Male Share,97
7112,Industrial Spraypainters,,Male Share,98
7113,Paper and Wood Processing Machine Operators,,Male Share,94
7114,Photographic Developers and Printers,,Male Share,40
7115,Plastics and Rubber Production Machine Operators,,Male Share,91
7116,Sewing Machinists,,Male Share,18
7117,Textile & Footwear Production Machine Operators,,Male Share,67
7119,Other Machine Operators,,Male Share,62
7121,"Crane, Hoist and Lift Operators",,Male Share,97
7122,"Drillers, Miners and Shot Firers",,Male Share,93
7123,Engineering Production Workers,,Male Share,96
7129,Other Stationary Plant Operators,,Male Share,92
7211,"Agricultural, Forestry & Horticultural Operators",,Male Share,95
7212,Earthmoving Plant Operators,,Male Share,98
7213,Forklift Drivers,,Male Share,96
7219,Other Mobile Plant Operators,,Male Share,90
7311,Automobile Drivers,,Male Share,94
7312,Bus and Coach Drivers,,Male Share,87
7313,Train and Tram Drivers,,Male Share,91
7321,Delivery Drivers,,Male Share,90
7331,Truck Drivers,,Male Share,97
7411,Storepersons,,Male Share,80
8111,Car Detailers,,Male Share,88
8112,Commercial Cleaners,,Male Share,43
8113,Domestic Cleaners,,Male Share,23
8114,Housekeepers,,Male Share,16
8115,Laundry Workers,,Male Share,32
8116,Other Cleaners,,Male Share,88
8211,Building and Plumbing Labourers,,Male Share,98
8212,Concreters,,Male Share,99
8213,Fencers,,Male Share,96
8214,Insulation and Home Improvement Installers,,Male Share,97
8215,Paving and Surfacing Labourers,,Male Share,98
8216,Railway Track Workers,,Male Share,96
8217,Structural Steel Construction Workers,,Male Share,99
8219,Other Construction and Mining Labourers,,Male Share,95
8311,Food and Drink Factory Workers,,Male Share,70
8312,"Meat Boners and Slicers, and Slaughterers",,Male Share,88
8313,"Meat, Poultry and Seafood Process Workers",,Male Share,72
8321,Packers,,Male Share,41
8322,Product Assemblers,,Male Share,76
8391,Metal Engineering Process Workers,,Male Share,94
8392,Plastics and Rubber Factory Workers,,Male Share,76
8393,Product Quality Controllers,,Male Share,54
8394,Timber and Wood Process Workers,,Male Share,92
8399,Other Factory Process Workers,,Male Share,77
8411,Aquaculture Workers,,Male Share,86
8412,Crop Farm Workers,,Male Share,69
8413,Forestry and Logging Workers,,Male Share,90
8414,Garden and Nursery Labourers,,Male Share,82
8415,Livestock Farm Workers,,Male Share,64
8416,Mixed Crop and Livestock Farm Workers,,Male Share,83
8419,"Other Farm, Forestry and Garden Workers",,Male Share,89
8511,Fast Food Cooks,,Male Share,71
8512,Food Trades Assistants,,Male Share,41
